PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,330,10.3,0.036,0.49,31.38,"65,270",3.2,18.84,24.89,29.78,36.89,49.30,"39,180","51,760","61,950","76,720","102,530",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-9021,Farm and Home Management Advisors,detailed,200,37.3,0.021,0.35,27.25,"56,680",13.6,13.38,15.95,23.03,36.50,46.89,"27,840","33,170","47,910","75,930","97,540",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-9031,Instructional Coordinators,detailed,"9,420",9.0,1.028,0.98,35.92,"74,710",2.7,20.14,25.87,33.00,44.21,56.82,"41,890","53,800","68,630","91,950","118,190",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-9041,Teacher Assistants,detailed,"125,130",2.4,13.645,1.52,*,"29,360",1.8,*,*,*,*,*,"19,280","21,920","27,980","35,100","40,780",TRUE,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-9099,"Education, Training, and Library Workers, All Other",detailed,"4,140",9.7,0.451,0.63,24.64,"51,240",4.9,9.37,15.60,23.55,31.83,39.38,"19,490","32,440","48,970","66,210","81,910",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"201,760",2.3,22.003,1.62,37.76,"78,530",1.7,13.55,20.17,30.23,46.17,68.85,"28,190","41,960","62,870","96,020","143,200",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1011,Art Directors,detailed,"7,740",5.6,0.845,3.27,60.43,"125,690",1.3,32.11,41.25,53.21,73.24,97.02,"66,790","85,800","110,680","152,340","201,790",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1012,Craft Artists,detailed,290,29.8,0.031,0.86,25.62,"53,300",6.4,10.62,16.24,22.70,32.23,46.23,"22,090","33,780","47,220","67,040","96,150",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"1,180",18.5,0.128,1.57,31.83,"66,200",8.2,14.90,21.45,27.63,36.51,52.45,"30,990","44,620","57,480","75,930","109,100",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1014,Multimedia Artists and Animators,detailed,"2,010",15.7,0.220,1.03,35.86,"74,590",4.9,20.50,25.98,31.13,40.51,55.32,"42,630","54,050","64,750","84,270","115,070",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1019,"Artists and Related Workers, All Other",detailed,330,33.7,0.036,0.71,33.74,"70,190",8.5,9.21,21.34,33.07,45.01,56.88,"19,160","44,400","68,780","93,610","118,310",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1021,Commercial and Industrial Designers,detailed,"3,100",13.9,0.338,1.49,36.31,"75,530",5.4,16.12,25.07,31.70,44.53,59.25,"33,530","52,150","65,940","92,620","123,240",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1022,Fashion Designers,detailed,"7,640",9.2,0.834,6.09,39.89,"82,960",2.8,19.74,24.69,33.79,46.79,66.78,"41,050","51,350","70,280","97,320","138,900",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1023,Floral Designers,detailed,"2,590",11.1,0.282,0.90,14.61,"30,400",7.0,9.11,9.50,13.69,18.82,22.73,"18,950","19,760","28,480","39,140","47,280",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1024,Graphic Designers,detailed,"22,100",3.6,2.410,1.61,30.98,"64,440",1.5,16.02,21.37,28.52,37.95,49.10,"33,320","44,450","59,310","78,930","102,130",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1025,Interior Designers,detailed,"3,880",13.1,0.423,1.12,30.65,"63,760",4.4,15.99,20.96,28.38,38.32,47.41,"33,260","43,610","59,030","79,700","98,620",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1026,Merchandise Displayers and Window Trimmers,detailed,"7,980",8.7,0.870,1.07,16.75,"34,830",5.2,9.44,10.75,13.85,20.26,29.24,"19,630","22,360","28,810","42,140","60,820",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1027,Set and Exhibit Designers,detailed,"1,970",12.2,0.215,2.51,31.83,"66,210",4.1,13.76,20.98,29.11,42.42,54.52,"28,610","43,630","60,540","88,230","113,410",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-1029,"Designers, All Other",detailed,460,15.7,0.050,0.97,31.57,"65,670",5.9,14.00,19.53,28.22,38.39,56.49,"29,120","40,620","58,700","79,850","117,490",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2011,Actors,detailed,"8,750",32.3,0.954,2.75,49.97,*,15.7,12.60,16.74,26.04,62.98,#,*,*,*,*,*,,TRUE
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2012,Producers and Directors,detailed,"22,090",5.1,2.409,2.95,57.55,"119,710",2.7,18.56,29.28,47.68,74.61,#,"38,600","60,900","99,170","155,190",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2021,Athletes and Sports Competitors,detailed,520,36.0,0.057,0.78,*,"74,880",18.7,*,*,*,*,*,"27,920","40,710","49,800","65,300","153,700",TRUE,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2022,Coaches and Scouts,detailed,"9,950",8.1,1.085,0.66,*,"51,320",3.7,*,*,*,*,*,"21,300","29,300","41,840","61,530","91,320",TRUE,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"1,820",20.6,0.198,1.49,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2031,Dancers,detailed,740,24.0,0.081,1.13,23.78,*,13.0,9.42,13.89,19.00,27.38,37.79,*,*,*,*,*,,TRUE
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2032,Choreographers,detailed,320,34.3,0.035,0.95,36.56,"76,050",8.1,20.02,22.20,32.29,52.59,61.29,"41,640","46,170","67,160","109,390","127,470",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2041,Music Directors and Composers,detailed,"2,420",15.9,0.264,2.02,43.64,"90,770",12.3,13.82,18.67,31.28,56.00,88.32,"28,750","38,830","65,060","116,470","183,700",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2042,Musicians and Singers,detailed,"5,940",10.8,0.648,2.27,50.66,*,7.2,10.29,19.07,41.54,63.75,#,*,*,*,*,*,,TRUE
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,480,16.9,0.053,0.56,26.15,*,8.3,9.64,15.40,18.82,31.58,53.21,*,*,*,*,*,,TRUE
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3011,Radio and Television Announcers,detailed,"1,460",31.1,0.159,0.77,37.38,"77,760",7.9,11.98,15.48,28.70,45.76,70.34,"24,920","32,200","59,700","95,190","146,310",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3012,Public Address System and Other Announcers,detailed,590,24.2,0.064,1.12,23.82,"49,540",10.6,10.82,12.96,16.22,25.64,42.24,"22,510","26,960","33,750","53,330","87,860",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3021,Broadcast News Analysts,detailed,"1,090",26.3,0.119,3.30,35.60,"74,050",8.3,11.78,14.15,23.71,41.64,78.24,"24,500","29,430","49,320","86,600","162,730",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3022,Reporters and Correspondents,detailed,**,**,**,**,34.36,"71,470",9.1,13.21,17.82,26.66,37.05,58.44,"27,470","37,070","55,450","77,060","121,550",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3031,Public Relations Specialists,detailed,"23,740",4.8,2.589,1.60,34.39,"71,540",1.7,16.01,21.55,30.47,42.82,57.88,"33,300","44,820","63,380","89,060","120,400",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3041,Editors,detailed,"20,120",5.6,2.194,3.17,38.60,"80,300",1.6,18.21,24.38,32.60,46.53,65.00,"37,870","50,710","67,810","96,790","135,210",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3042,Technical Writers,detailed,"3,210",15.6,0.350,0.99,38.94,"80,990",4.5,21.08,27.14,36.58,49.17,60.25,"43,850","56,460","76,090","102,270","125,320",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3043,Writers and Authors,detailed,"6,640",5.7,0.725,2.28,40.54,"84,330",2.5,20.04,26.42,34.93,47.98,68.50,"41,690","54,940","72,650","99,800","142,480",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3091,Interpreters and Translators,detailed,"2,670",16.6,0.291,0.80,29.84,"62,070",5.9,9.52,20.92,28.48,37.31,49.71,"19,790","43,500","59,250","77,610","103,400",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-3099,"Media and Communication Workers, All Other",detailed,810,17.3,0.089,0.53,26.27,"54,640",9.9,11.58,16.23,20.74,27.60,45.43,"24,080","33,760","43,140","57,410","94,500",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4011,Audio and Video Equipment Technicians,detailed,"5,670",9.5,0.619,1.25,26.41,"54,940",2.1,14.53,17.93,24.37,32.92,43.41,"30,210","37,290","50,690","68,470","90,290",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4012,Broadcast Technicians,detailed,"3,910",28.7,0.426,1.97,27.34,"56,870",3.7,13.45,17.89,26.26,35.26,43.43,"27,980","37,220","54,610","73,340","90,340",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4014,Sound Engineering Technicians,detailed,"2,110",11.7,0.230,2.12,36.90,"76,750",4.2,15.06,21.60,33.43,48.65,62.87,"31,330","44,930","69,530","101,190","130,770",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4021,Photographers,detailed,"4,120",11.4,0.450,1.30,27.64,"57,500",6.7,9.83,13.97,23.01,35.93,47.81,"20,450","29,050","47,850","74,740","99,440",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,"1,510",9.1,0.165,1.07,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4032,Film and Video Editors,detailed,"4,750",14.7,0.518,2.44,40.66,"84,580",3.1,14.93,24.70,36.42,53.30,71.08,"31,050","51,380","75,740","110,860","147,840",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",27-4099,"Media and Communication Equipment Workers, All Other",detailed,670,18.7,0.073,0.55,32.42,"67,430",5.8,13.77,17.78,28.21,41.05,56.21,"28,640","36,990","58,680","85,390","116,910",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-0000,Healthcare Practitioners and Technical Occupations,major,"511,460",1.7,55.776,0.94,45.60,"94,850",0.8,20.99,28.97,39.33,51.77,73.93,"43,650","60,250","81,810","107,670","153,770",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1011,Chiropractors,detailed,"1,830",16.7,0.200,0.85,50.09,"104,190",8.3,31.85,34.95,40.89,51.13,84.19,"66,240","72,690","85,060","106,360","175,120",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1021,"Dentists, General",detailed,"8,230",9.6,0.897,1.19,77.58,"161,360",4.2,49.29,54.88,65.65,92.03,#,"102,520","114,140","136,560","191,430",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1022,Oral and Maxillofacial Surgeons,detailed,710,37.2,0.077,2.01,115.88,"241,020",10.7,38.30,77.31,#,#,#,"79,670","160,800",#,#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1023,Orthodontists,detailed,220,40.3,0.024,0.65,114.47,"238,110",9.6,38.56,71.05,#,#,#,"80,200","147,780",#,#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1029,"Dentists, All Other Specialists",detailed,420,39.6,0.046,1.20,93.87,"195,250",14.7,34.10,45.87,85.60,#,#,"70,930","95,410","178,040",#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1031,Dietitians and Nutritionists,detailed,"4,740",4.5,0.517,1.18,32.10,"66,770",1.3,22.10,26.48,31.58,37.24,43.68,"45,960","55,080","65,680","77,460","90,860",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1041,Optometrists,detailed,"2,790",11.8,0.304,1.17,59.43,"123,610",6.7,35.95,45.47,55.27,64.80,79.47,"74,770","94,580","114,960","134,790","165,300",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1051,Pharmacists,detailed,"20,780",4.3,2.266,1.04,56.42,"117,350",1.8,40.93,49.62,56.54,63.28,74.29,"85,140","103,200","117,610","131,620","154,520",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1061,Anesthesiologists,detailed,"1,920",21.9,0.209,0.97,128.67,"267,640",6.9,36.71,#,#,#,#,"76,360",#,#,#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1062,Family and General Practitioners,detailed,"2,680",13.0,0.293,0.33,86.42,"179,750",4.8,52.97,60.40,75.21,#,#,"110,170","125,620","156,450",#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1063,"Internists, General",detailed,"3,020",11.3,0.329,1.02,99.62,"207,210",5.7,35.72,69.25,93.98,#,#,"74,300","144,030","195,480",#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1064,Obstetricians and Gynecologists,detailed,"1,330",16.9,0.145,1.03,105.00,"218,400",4.8,38.93,71.12,#,#,#,"80,970","147,930",#,#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1065,"Pediatricians, General",detailed,"2,440",10.3,0.266,1.39,79.59,"165,550",3.2,38.48,61.59,74.18,92.88,#,"80,040","128,110","154,300","193,200",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1066,Psychiatrists,detailed,"3,370",9.3,0.368,2.08,90.22,"187,650",4.4,36.04,65.90,82.25,#,#,"74,960","137,070","171,090",#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1067,Surgeons,detailed,"2,440",17.5,0.266,0.91,125.78,"261,620",4.7,39.30,#,#,#,#,"81,740",#,#,#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1069,"Physicians and Surgeons, All Other",detailed,"46,800",3.9,5.104,2.12,85.44,"177,710",3.2,29.13,35.89,80.91,#,#,"60,580","74,640","168,280",#,#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1071,Physician Assistants,detailed,"10,160",4.0,1.108,1.49,52.47,"109,150",1.0,39.97,44.88,52.72,60.45,69.84,"83,130","93,350","109,650","125,740","145,270",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1081,Podiatrists,detailed,"1,270",14.7,0.138,1.98,72.08,"149,930",6.1,32.29,49.18,62.71,81.87,#,"67,150","102,300","130,430","170,280",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1122,Occupational Therapists,detailed,"7,980",6.0,0.870,1.03,45.78,"95,230",2.3,29.97,35.57,44.64,56.16,64.78,"62,330","73,990","92,850","116,810","134,730",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1123,Physical Therapists,detailed,"16,110",3.9,1.757,1.14,44.66,"92,900",2.0,31.18,35.68,43.39,52.28,60.67,"64,860","74,220","90,240","108,740","126,190",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1124,Radiation Therapists,detailed,"1,300",17.1,0.142,1.14,49.52,"102,990",3.0,31.81,40.74,47.94,57.91,69.04,"66,160","84,740","99,710","120,450","143,610",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1125,Recreational Therapists,detailed,"1,500",5.0,0.164,1.27,26.47,"55,050",1.1,17.73,21.49,26.44,30.88,36.48,"36,870","44,690","54,990","64,230","75,870",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1126,Respiratory Therapists,detailed,"5,870",3.8,0.640,0.71,36.28,"75,470",0.5,30.08,32.86,36.12,39.51,45.54,"62,560","68,340","75,120","82,190","94,720",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1127,Speech-Language Pathologists,detailed,"11,110",4.8,1.212,1.25,45.37,"94,360",3.9,26.89,33.09,41.88,55.48,66.53,"55,930","68,840","87,110","115,390","138,390",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1128,Exercise Physiologists,detailed,170,9.2,0.019,0.38,31.11,"64,700",2.6,19.07,24.28,30.09,38.09,44.23,"39,660","50,490","62,590","79,230","92,000",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1129,"Therapists, All Other",detailed,590,10.2,0.064,0.80,33.70,"70,090",6.8,20.64,25.24,29.21,36.69,63.96,"42,940","52,500","60,750","76,310","133,030",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1131,Veterinarians,detailed,"2,950",6.7,0.321,0.67,64.15,"133,420",3.5,31.29,43.77,59.65,77.66,#,"65,080","91,050","124,070","161,520",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1141,Registered Nurses,detailed,"176,440",2.2,19.241,0.95,41.75,"86,850",0.8,29.02,34.81,42.02,48.39,56.44,"60,360","72,400","87,410","100,660","117,400",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1151,Nurse Anesthetists,detailed,850,15.7,0.093,0.33,82.38,"171,360",2.2,65.71,70.97,79.58,93.03,#,"136,680","147,620","165,520","193,500",#,,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1161,Nurse Midwives,detailed,420,8.1,0.046,1.03,51.55,"107,230",1.4,40.12,45.01,52.46,59.00,63.54,"83,460","93,620","109,120","122,720","132,160",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1171,Nurse Practitioners,detailed,"11,480",7.2,1.252,1.17,57.47,"119,550",3.0,42.02,50.18,56.58,63.00,77.67,"87,400","104,370","117,680","131,040","161,560",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1181,Audiologists,detailed,750,25.1,0.082,0.93,42.63,"88,660",3.8,32.13,35.34,41.10,47.70,57.68,"66,840","73,500","85,490","99,220","119,970",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,"2,460",10.0,0.268,1.04,40.75,"84,750",3.6,19.05,27.62,37.25,49.29,64.79,"39,620","57,440","77,480","102,520","134,750",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2011,Medical and Clinical Laboratory Technologists,detailed,"11,330",6.8,1.235,1.04,33.94,"70,590",0.7,25.36,29.29,34.09,38.24,44.32,"52,760","60,920","70,910","79,540","92,180",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2012,Medical and Clinical Laboratory Technicians,detailed,"7,090",5.7,0.774,0.68,25.12,"52,260",1.8,16.07,19.98,24.65,29.70,35.69,"33,420","41,560","51,270","61,780","74,240",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2021,Dental Hygienists,detailed,"10,640",8.7,1.160,0.79,41.36,"86,020",1.4,32.44,37.03,42.46,46.80,49.48,"67,470","77,020","88,310","97,340","102,920",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2031,Cardiovascular Technologists and Technicians,detailed,"2,760",7.9,0.301,0.79,31.26,"65,010",1.2,19.61,23.24,32.33,38.02,44.41,"40,780","48,330","67,240","79,090","92,370",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2032,Diagnostic Medical Sonographers,detailed,"4,850",7.4,0.529,1.13,35.27,"73,350",1.7,25.21,30.16,35.16,40.31,46.95,"52,440","62,740","73,130","83,840","97,660",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2033,Nuclear Medicine Technologists,detailed,"1,200",8.0,0.130,0.93,42.34,"88,070",1.5,32.54,36.15,42.08,48.12,55.17,"67,680","75,190","87,520","100,090","114,740",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2034,Radiologic Technologists,detailed,"12,680",4.5,1.382,0.97,33.71,"70,120",1.0,23.71,28.20,33.79,38.66,45.69,"49,320","58,650","70,290","80,420","95,040",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2035,Magnetic Resonance Imaging Technologists,detailed,"1,720",9.1,0.188,0.74,38.83,"80,760",1.1,31.08,33.96,38.74,44.76,48.41,"64,640","70,640","80,570","93,100","100,690",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2041,Emergency Medical Technicians and Paramedics,detailed,**,**,**,**,20.61,"42,860",2.6,12.04,14.77,19.92,25.25,30.85,"25,040","30,730","41,420","52,520","64,170",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2051,Dietetic Technicians,detailed,860,9.1,0.094,0.41,19.70,"40,970",1.2,13.57,16.45,20.05,22.93,25.11,"28,220","34,210","41,700","47,700","52,220",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2052,Pharmacy Technicians,detailed,"18,050",4.5,1.968,0.69,16.00,"33,290",1.8,10.21,12.01,14.94,19.25,23.40,"21,240","24,980","31,070","40,050","48,670",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2053,Psychiatric Technicians,detailed,"1,340",9.9,0.146,0.33,21.25,"44,200",2.1,15.43,17.27,20.46,24.19,29.41,"32,100","35,920","42,550","50,320","61,170",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2054,Respiratory Therapy Technicians,detailed,280,7.2,0.031,0.40,30.35,"63,130",1.5,20.39,25.47,31.25,35.89,38.68,"42,420","52,970","65,010","74,650","80,460",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2055,Surgical Technologists,detailed,"5,330",6.5,0.581,0.77,26.25,"54,590",1.4,17.83,21.20,25.97,30.97,36.40,"37,080","44,100","54,020","64,410","75,710",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2056,Veterinary Technologists and Technicians,detailed,"4,470",7.4,0.488,0.69,21.09,"43,870",2.6,14.03,16.56,19.95,24.70,30.00,"29,190","34,430","41,490","51,380","62,410",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2057,Ophthalmic Medical Technicians,detailed,"1,700",15.6,0.185,0.59,19.36,"40,270",3.1,13.55,16.12,18.79,22.60,26.10,"28,180","33,530","39,080","47,010","54,290",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"35,870",2.7,3.912,0.78,25.77,"53,600",0.6,20.04,22.70,26.21,29.03,30.91,"41,680","47,210","54,520","60,380","64,290",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2071,Medical Records and Health Information Technicians,detailed,"6,820",5.4,0.744,0.52,24.62,"51,220",1.3,15.51,18.60,23.31,29.33,36.30,"32,270","38,680","48,490","61,010","75,510",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2081,"Opticians, Dispensing",detailed,"3,420",13.6,0.373,0.70,25.95,"53,970",4.0,13.68,19.70,27.07,31.13,36.23,"28,450","40,980","56,310","64,750","75,370",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2091,Orthotists and Prosthetists,detailed,410,24.1,0.045,0.85,42.19,"87,750",5.0,21.75,32.65,41.83,49.59,66.89,"45,230","67,900","87,010","103,150","139,130",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2092,Hearing Aid Specialists,detailed,140,18.4,0.015,0.31,26.85,"55,850",6.2,13.05,15.42,25.45,35.25,40.12,"27,140","32,060","52,930","73,330","83,440",,
NY,35620,"New York-Newark-Jersey City, NY-NJ-PA",29-2099,"Health Technologists and Technicians, All Other",detailed,"5,400",8.6,0.589,0.68,24.71,"51,400",2.0,15.58,18.29,22.71,29.33,37.31,"32,410","38,050","47,240","61,000","77,610",,
